"Country","Year","Sector","Value"
"Poland",2004,"Finance, insurance",2
"Poland",2005,"Finance, insurance",2.1
"Poland",2006,"Finance, insurance",2.3
"Poland",2007,"Finance, insurance",2.4
"Poland",2008,"Finance, insurance",2.2
"Poland",2009,"Finance, insurance",2.4
"Poland",2010,"Finance, insurance",2.3
"Poland",2011,"Finance, insurance",2.4
"Poland",2012,"Finance, insurance",2.5
"Poland",2013,"Finance, insurance",2.5
"Poland",2014,"Finance, insurance",2.4
"Poland",2015,"Finance, insurance",2.5
"Poland",2016,"Finance, insurance",2.4
"Portugal",1995,"Finance, insurance",2.1
"Portugal",1996,"Finance, insurance",2.2
"Portugal",1997,"Finance, insurance",2.1
"Portugal",1998,"Finance, insurance",1.9
"Portugal",1999,"Finance, insurance",1.9
"Portugal",2000,"Finance, insurance",1.9
"Portugal",2001,"Finance, insurance",1.7
"Portugal",2002,"Finance, insurance",1.7
"Portugal",2003,"Finance, insurance",1.7
"Portugal",2004,"Finance, insurance",1.6
"Portugal",2005,"Finance, insurance",1.7
"Portugal",2006,"Finance, insurance",1.7
"Portugal",2007,"Finance, insurance",1.8
"Portugal",2008,"Finance, insurance",1.8
"Portugal",2009,"Finance, insurance",1.9
"Portugal",2010,"Finance, insurance",1.9
"Portugal",2011,"Finance, insurance",2
"Portugal",2012,"Finance, insurance",2
"Portugal",2013,"Finance, insurance",2
"Portugal",2014,"Finance, insurance",1.9
"Portugal",2015,"Finance, insurance",1.8
"Portugal",2016,"Finance, insurance",1.8
"Romania",1995,"Finance, insurance",0.9
"Romania",1996,"Finance, insurance",0.9
"Romania",1997,"Finance, insurance",0.9
"Romania",1998,"Finance, insurance",0.8
"Romania",1999,"Finance, insurance",0.8
"Romania",2000,"Finance, insurance",0.8
"Romania",2001,"Finance, insurance",0.8
"Romania",2002,"Finance, insurance",0.9
"Romania",2003,"Finance, insurance",1
"Romania",2004,"Finance, insurance",1.1
"Romania",2005,"Finance, insurance",1
"Romania",2006,"Finance, insurance",1.1
"Romania",2007,"Finance, insurance",1.1
"Romania",2008,"Finance, insurance",1
"Romania",2009,"Finance, insurance",1
"Romania",2010,"Finance, insurance",1
"Romania",2011,"Finance, insurance",1.1
"Romania",2012,"Finance, insurance",1.4
"Romania",2013,"Finance, insurance",1.3
"Romania",2014,"Finance, insurance",1.3
"Romania",2015,"Finance, insurance",1.3
"Slovakia",1995,"Finance, insurance",1.4
"Slovakia",1996,"Finance, insurance",1.5
"Slovakia",1997,"Finance, insurance",1.6
"Slovakia",1998,"Finance, insurance",1.8
"Slovakia",1999,"Finance, insurance",1.9
"Slovakia",2000,"Finance, insurance",1.8
"Slovakia",2001,"Finance, insurance",1.8
"Slovakia",2002,"Finance, insurance",1.7
"Slovakia",2003,"Finance, insurance",1.7
"Slovakia",2004,"Finance, insurance",1.6
"Slovakia",2005,"Finance, insurance",1.6
"Slovakia",2006,"Finance, insurance",1.7
"Slovakia",2007,"Finance, insurance",1.7
"Slovakia",2008,"Finance, insurance",1.8
"Slovakia",2009,"Finance, insurance",1.9
"Slovakia",2010,"Finance, insurance",1.9
"Slovakia",2011,"Finance, insurance",1.8
"Slovakia",2012,"Finance, insurance",1.9
"Slovakia",2013,"Finance, insurance",1.9
"Slovakia",2014,"Finance, insurance",2
"Slovakia",2015,"Finance, insurance",2
"Slovakia",2016,"Finance, insurance",2
"Slovenia",1995,"Finance, insurance",1.9
"Slovenia",1996,"Finance, insurance",2
"Slovenia",1997,"Finance, insurance",2.1
"Slovenia",1998,"Finance, insurance",2.2
"Slovenia",1999,"Finance, insurance",2.2
"Slovenia",2000,"Finance, insurance",2.2
"Slovenia",2001,"Finance, insurance",2.3
"Slovenia",2002,"Finance, insurance",2.3
"Slovenia",2003,"Finance, insurance",2.3
"Slovenia",2004,"Finance, insurance",2.4
"Slovenia",2005,"Finance, insurance",2.5
"Slovenia",2006,"Finance, insurance",2.5
"Slovenia",2007,"Finance, insurance",2.5
"Slovenia",2008,"Finance, insurance",2.5
"Slovenia",2009,"Finance, insurance",2.6
"Slovenia",2010,"Finance, insurance",2.6
"Slovenia",2011,"Finance, insurance",2.6
"Slovenia",2012,"Finance, insurance",2.6
"Slovenia",2013,"Finance, insurance",2.5
"Slovenia",2014,"Finance, insurance",2.5
"Slovenia",2015,"Finance, insurance",2.4
"Slovenia",2016,"Finance, insurance",2.3
"Spain",1995,"Finance, insurance",2.5
"Spain",1996,"Finance, insurance",2.5
"Spain",1997,"Finance, insurance",2.4
"Spain",1998,"Finance, insurance",2.3
"Spain",1999,"Finance, insurance",2.2
"Spain",2000,"Finance, insurance",2.2
"Spain",2001,"Finance, insurance",2.1
"Spain",2002,"Finance, insurance",2.1
"Spain",2003,"Finance, insurance",2
"Spain",2004,"Finance, insurance",2
"Spain",2005,"Finance, insurance",1.9
"Spain",2006,"Finance, insurance",1.9
"Spain",2007,"Finance, insurance",1.9
"Spain",2008,"Finance, insurance",1.9
"Spain",2009,"Finance, insurance",2
"Spain",2010,"Finance, insurance",2
"Spain",2011,"Finance, insurance",2
"Spain",2012,"Finance, insurance",2.1
"Spain",2013,"Finance, insurance",2.1
"Spain",2014,"Finance, insurance",2
"Spain",2015,"Finance, insurance",1.9
"Spain",2016,"Finance, insurance",1.9
"Sweden",1993,"Finance, insurance",2
"Sweden",1994,"Finance, insurance",2
"Sweden",1995,"Finance, insurance",2
"Sweden",1996,"Finance, insurance",2.1
"Sweden",1997,"Finance, insurance",2.1
"Sweden",1998,"Finance, insurance",2.2
"Sweden",1999,"Finance, insurance",2.1
"Sweden",2000,"Finance, insurance",2.2
"Sweden",2001,"Finance, insurance",2.2
"Sweden",2002,"Finance, insurance",2.2
"Sweden",2003,"Finance, insurance",2.1
"Sweden",2004,"Finance, insurance",2.1
"Sweden",2005,"Finance, insurance",2.1
"Sweden",2006,"Finance, insurance",2.1
"Sweden",2007,"Finance, insurance",2
"Sweden",2008,"Finance, insurance",2.1
"Sweden",2009,"Finance, insurance",2.1
"Sweden",2010,"Finance, insurance",2.1
"Sweden",2011,"Finance, insurance",2.1
"Sweden",2012,"Finance, insurance",2.1
"Sweden",2013,"Finance, insurance",2.1
"Sweden",2014,"Finance, insurance",2
"Sweden",2015,"Finance, insurance",2
"Sweden",2016,"Finance, insurance",2
"United Kingdom",1995,"Finance, insurance",4.1
"United Kingdom",1996,"Finance, insurance",4
"United Kingdom",1997,"Finance, insurance",4
"United Kingdom",1998,"Finance, insurance",3.9
"United Kingdom",1999,"Finance, insurance",4
"United Kingdom",2000,"Finance, insurance",4
"United Kingdom",2001,"Finance, insurance",4
"United Kingdom",2002,"Finance, insurance",4
"United Kingdom",2003,"Finance, insurance",4
"United Kingdom",2004,"Finance, insurance",3.8
"United Kingdom",2005,"Finance, insurance",3.8
"United Kingdom",2006,"Finance, insurance",3.7
"United Kingdom",2007,"Finance, insurance",3.8
"United Kingdom",2008,"Finance, insurance",3.8
"United Kingdom",2009,"Finance, insurance",3.8
"United Kingdom",2010,"Finance, insurance",3.6
"United Kingdom",2011,"Finance, insurance",3.7
"United Kingdom",2012,"Finance, insurance",3.7
"United Kingdom",2013,"Finance, insurance",3.6
"United Kingdom",2014,"Finance, insurance",3.5
"United Kingdom",2015,"Finance, insurance",3.4
"United Kingdom",2016,"Finance, insurance",3.2
"Austria",1995,"Government, education, health",20.3
"Austria",1996,"Government, education, health",20.7
"Austria",1997,"Government, education, health",20.7
"Austria",1998,"Government, education, health",20.8
"Austria",1999,"Government, education, health",20.8
"Austria",2000,"Government, education, health",20.9
"Austria",2001,"Government, education, health",20.6
"Austria",2002,"Government, education, health",20.9
"Austria",2003,"Government, education, health",21
"Austria",2004,"Government, education, health",21.1
"Austria",2005,"Government, education, health",21.3
"Austria",2006,"Government, education, health",21.7
"Austria",2007,"Government, education, health",21.5
"Austria",2008,"Government, education, health",21.6
"Austria",2009,"Government, education, health",22.2
"Austria",2010,"Government, education, health",22.4
"Austria",2011,"Government, education, health",22.2
"Austria",2012,"Government, education, health",22.1
"Austria",2013,"Government, education, health",22.3
"Austria",2014,"Government, education, health",22.2
"Austria",2015,"Government, education, health",22.3
"Austria",2016,"Government, education, health",22.4
"Belgium",1995,"Government, education, health",26.6
"Belgium",1996,"Government, education, health",26.6
"Belgium",1997,"Government, education, health",26.7
"Belgium",1998,"Government, education, health",26.6
"Belgium",1999,"Government, education, health",26.8
"Belgium",2000,"Government, education, health",26.8
"Belgium",2001,"Government, education, health",27
"Belgium",2002,"Government, education, health",27.5
"Belgium",2003,"Government, education, health",28.1
"Belgium",2004,"Government, education, health",28.4
"Belgium",2005,"Government, education, health",28.6
"Belgium",2006,"Government, education, health",28.7
"Belgium",2007,"Government, education, health",28.6
"Belgium",2008,"Government, education, health",28.7
"Belgium",2009,"Government, education, health",29.2
"Belgium",2010,"Government, education, health",29.6
"Belgium",2011,"Government, education, health",29.7
"Belgium",2012,"Government, education, health",29.9
"Belgium",2013,"Government, education, health",30.3
"Belgium",2014,"Government, education, health",30.5
"Belgium",2015,"Government, education, health",30.6
"Belgium",2016,"Government, education, health",30.6
"Bulgaria",1995,"Government, education, health",18.8
"Bulgaria",1996,"Government, education, health",19
"Bulgaria",1997,"Government, education, health",19
"Bulgaria",1998,"Government, education, health",17.8
"Bulgaria",1999,"Government, education, health",18.3
"Bulgaria",2000,"Government, education, health",19
"Bulgaria",2001,"Government, education, health",18.3
"Bulgaria",2002,"Government, education, health",18
"Bulgaria",2003,"Government, education, health",17.8
"Bulgaria",2004,"Government, education, health",17.3
"Bulgaria",2005,"Government, education, health",17.2
"Bulgaria",2006,"Government, education, health",16.9
"Bulgaria",2007,"Government, education, health",16.4
"Bulgaria",2008,"Government, education, health",15.2
"Bulgaria",2009,"Government, education, health",15.3
"Bulgaria",2010,"Government, education, health",15.1
"Bulgaria",2011,"Government, education, health",15.2
"Bulgaria",2012,"Government, education, health",15.8
"Bulgaria",2013,"Government, education, health",16
"Bulgaria",2014,"Government, education, health",16
"Bulgaria",2015,"Government, education, health",15.8
"Bulgaria",2016,"Government, education, health",15.7
"Croatia",2007,"Government, education, health",17.3
"Croatia",2008,"Government, education, health",16.4
"Croatia",2009,"Government, education, health",17.7
"Croatia",2010,"Government, education, health",17.9
"Croatia",2011,"Government, education, health",17.1
"Croatia",2012,"Government, education, health",18
"Croatia",2013,"Government, education, health",19.6
"Croatia",2014,"Government, education, health",21.2
"Croatia",2015,"Government, education, health",20.9
"Cyprus",1995,"Government, education, health",17.5
"Cyprus",1996,"Government, education, health",18
"Cyprus",1997,"Government, education, health",18.7
"Cyprus",1998,"Government, education, health",19.1
"Cyprus",1999,"Government, education, health",19.3
"Cyprus",2000,"Government, education, health",19.2
"Cyprus",2001,"Government, education, health",19.4
"Cyprus",2002,"Government, education, health",19.7
"Cyprus",2003,"Government, education, health",19.4
"Cyprus",2004,"Government, education, health",19
"Cyprus",2005,"Government, education, health",19
"Cyprus",2006,"Government, education, health",18.9
"Cyprus",2007,"Government, education, health",18.7
"Cyprus",2008,"Government, education, health",18.5
"Cyprus",2009,"Government, education, health",19
"Cyprus",2010,"Government, education, health",19.2
"Cyprus",2011,"Government, education, health",19.6
"Cyprus",2012,"Government, education, health",20.1
"Cyprus",2013,"Government, education, health",21.2
"Cyprus",2014,"Government, education, health",21.4
"Cyprus",2015,"Government, education, health",21.1
"Cyprus",2016,"Government, education, health",21
"Czech Republic",1995,"Government, education, health",18
"Czech Republic",1996,"Government, education, health",17.4
"Czech Republic",1997,"Government, education, health",17.3
"Czech Republic",1998,"Government, education, health",17.1
"Czech Republic",1999,"Government, education, health",17.5
"Czech Republic",2000,"Government, education, health",17.8
"Czech Republic",2001,"Government, education, health",17.6
"Czech Republic",2002,"Government, education, health",17.8
"Czech Republic",2003,"Government, education, health",17.6
"Czech Republic",2004,"Government, education, health",17.7
"Czech Republic",2005,"Government, education, health",17.7
"Czech Republic",2006,"Government, education, health",17.7
"Czech Republic",2007,"Government, education, health",17.6
"Czech Republic",2008,"Government, education, health",17.7
"Czech Republic",2009,"Government, education, health",17.6
"Czech Republic",2010,"Government, education, health",17.8
"Czech Republic",2011,"Government, education, health",17.6
"Czech Republic",2012,"Government, education, health",17.4
"Czech Republic",2013,"Government, education, health",17.5
"Czech Republic",2014,"Government, education, health",17.7
"Czech Republic",2015,"Government, education, health",17.7
"Czech Republic",2016,"Government, education, health",17.5
"Denmark",1990,"Government, education, health",29.7
"Denmark",1991,"Government, education, health",29.9
"Denmark",1992,"Government, education, health",30.3
"Denmark",1993,"Government, education, health",30.8
"Denmark",1994,"Government, education, health",31.3
"Denmark",1995,"Government, education, health",30.4
"Denmark",1996,"Government, education, health",30.4
"Denmark",1997,"Government, education, health",30.6
"Denmark",1998,"Government, education, health",30.7
"Denmark",1999,"Government, education, health",30.6
"Denmark",2000,"Government, education, health",30.5
"Denmark",2001,"Government, education, health",30.6
"Denmark",2002,"Government, education, health",30.8
"Denmark",2003,"Government, education, health",31
"Denmark",2004,"Government, education, health",31.2
"Denmark",2005,"Government, education, health",31
"Denmark",2006,"Government, education, health",30.6
"Denmark",2007,"Government, education, health",29.7
"Denmark",2008,"Government, education, health",29.5
"Denmark",2009,"Government, education, health",31.4
"Denmark",2010,"Government, education, health",32.4
"Denmark",2011,"Government, education, health",31.9
"Denmark",2012,"Government, education, health",31.8
"Denmark",2013,"Government, education, health",31.9
"Denmark",2014,"Government, education, health",31.6
"Denmark",2015,"Government, education, health",31.3
"Denmark",2016,"Government, education, health",30.8
"Estonia",1995,"Government, education, health",19.9
"Estonia",1996,"Government, education, health",19.9
"Estonia",1997,"Government, education, health",21.2
"Estonia",1998,"Government, education, health",20.8
"Estonia",1999,"Government, education, health",20.7
"Estonia",2000,"Government, education, health",19.9
"Estonia",2001,"Government, education, health",20.9
"Estonia",2002,"Government, education, health",21.3
"Estonia",2003,"Government, education, health",22.2
"Estonia",2004,"Government, education, health",22.7
"Estonia",2005,"Government, education, health",21.5
"Estonia",2006,"Government, education, health",21.3
"Estonia",2007,"Government, education, health",20.3
"Estonia",2008,"Government, education, health",20.3
"Estonia",2009,"Government, education, health",23.2
"Estonia",2010,"Government, education, health",24
"Estonia",2011,"Government, education, health",22.6
"Estonia",2012,"Government, education, health",23.4
"Estonia",2013,"Government, education, health",22.9
"Estonia",2014,"Government, education, health",23.3
"Estonia",2015,"Government, education, health",23.1
"Estonia",2016,"Government, education, health",22.2
"Finland",1990,"Government, education, health",24.6
"Finland",1991,"Government, education, health",26.2
"Finland",1992,"Government, education, health",27.5
"Finland",1993,"Government, education, health",28
"Finland",1994,"Government, education, health",28.2
"Finland",1995,"Government, education, health",28.2
"Finland",1996,"Government, education, health",28.3
"Finland",1997,"Government, education, health",28
"Finland",1998,"Government, education, health",27.7
"Finland",1999,"Government, education, health",27.3
"Finland",2000,"Government, education, health",27.2
"Finland",2001,"Government, education, health",27.5
"Finland",2002,"Government, education, health",27.8
"Finland",2003,"Government, education, health",28.1
"Finland",2004,"Government, education, health",28.2
"Finland",2005,"Government, education, health",28
"Finland",2006,"Government, education, health",27.7
"Finland",2007,"Government, education, health",27.2
"Finland",2008,"Government, education, health",27.1
"Finland",2009,"Government, education, health",28.1
"Finland",2010,"Government, education, health",28.4
"Finland",2011,"Government, education, health",28.3
"Finland",2012,"Government, education, health",28.3
"Finland",2013,"Government, education, health",28.5
"Finland",2014,"Government, education, health",28.5
"Finland",2015,"Government, education, health",28.8
"Finland",2016,"Government, education, health",28.6
"France",1990,"Government, education, health",26.9
"France",1991,"Government, education, health",27.4
"France",1992,"Government, education, health",28
"France",1993,"Government, education, health",28.9
"France",1994,"Government, education, health",29.4
"France",1995,"Government, education, health",29.5
"France",1996,"Government, education, health",29.8
"France",1997,"Government, education, health",29.9
"France",1998,"Government, education, health",29.6
"France",1999,"Government, education, health",29.3
"France",2000,"Government, education, health",28.9
"France",2001,"Government, education, health",28.6
"France",2002,"Government, education, health",28.6
"France",2003,"Government, education, health",28.9
"France",2004,"Government, education, health",28.9
"France",2005,"Government, education, health",29
"France",2006,"Government, education, health",29
"France",2007,"Government, education, health",28.9
"France",2008,"Government, education, health",28.9
"France",2009,"Government, education, health",29.3
"France",2010,"Government, education, health",29.4
"France",2011,"Government, education, health",29.2
"France",2012,"Government, education, health",29.2
"France",2013,"Government, education, health",29.4
"France",2014,"Government, education, health",29.6
"France",2015,"Government, education, health",29.7
"France",2016,"Government, education, health",29.5
"Germany",1991,"Government, education, health",20.9
"Germany",1992,"Government, education, health",21.5
"Germany",1993,"Government, education, health",21.9
